frame,timestamp
1448,2014-09-08T04:00:47.817Z
1449,2014-09-08T04:00:47.850Z
1450,2014-09-08T04:00:47.883Z
1451,2014-09-08T04:00:47.916Z
1452,2014-09-08T04:00:47.949Z
1453,2014-09-08T04:00:47.982Z
1454,2014-09-08T04:00:48.015Z
1455,2014-09-08T04:00:48.048Z
1456,2014-09-08T04:00:48.081Z
1457,2014-09-08T04:00:48.114Z
1458,2014-09-08T04:00:48.147Z
1459,2014-09-08T04:00:48.180Z
1460,2014-09-08T04:00:48.213Z
1461,2014-09-08T04:00:48.246Z
1462,2014-09-08T04:00:48.279Z
1463,2014-09-08T04:00:48.312Z
1464,2014-09-08T04:00:48.345Z
1465,2014-09-08T04:00:48.378Z
1466,2014-09-08T04:00:48.411Z
1467,2014-09-08T04:00:48.444Z
1468,2014-09-08T04:00:48.477Z
1469,2014-09-08T04:00:48.510Z
1470,2014-09-08T04:00:48.543Z
1471,2014-09-08T04:00:48.576Z
1472,2014-09-08T04:00:48.609Z
1473,2014-09-08T04:00:48.642Z
1474,2014-09-08T04:00:48.675Z
1475,2014-09-08T04:00:48.708Z
1476,2014-09-08T04:00:48.741Z
1477,2014-09-08T04:00:48.774Z
1478,2014-09-08T04:00:48.807Z
1479,2014-09-08T04:00:48.840Z
1480,2014-09-08T04:00:48.873Z
1481,2014-09-08T04:00:48.906Z
1482,2014-09-08T04:00:48.939Z
1483,2014-09-08T04:00:48.972Z
1484,2014-09-08T04:00:49.005Z
1485,2014-09-08T04:00:49.038Z
1486,2014-09-08T04:00:49.071Z
1487,2014-09-08T04:00:49.104Z
1488,2014-09-08T04:00:49.137Z
1489,2014-09-08T04:00:49.170Z
1490,2014-09-08T04:00:49.203Z
1491,2014-09-08T04:00:49.236Z
1492,2014-09-08T04:00:49.269Z
1493,2014-09-08T04:00:49.302Z
1494,2014-09-08T04:00:49.335Z
1495,2014-09-08T04:00:49.368Z
1496,2014-09-08T04:00:49.401Z
1497,2014-09-08T04:00:49.434Z
1498,2014-09-08T04:00:49.467Z
1499,2014-09-08T04:00:49.500Z
1500,2014-09-08T04:00:49.533Z
1501,2014-09-08T04:00:49.566Z
1502,2014-09-08T04:00:49.599Z
1503,2014-09-08T04:00:49.632Z
1504,2014-09-08T04:00:49.665Z
1505,2014-09-08T04:00:49.698Z
1506,2014-09-08T04:00:49.731Z
1507,2014-09-08T04:00:49.764Z
1508,2014-09-08T04:00:49.797Z
1509,2014-09-08T04:00:49.830Z
1510,2014-09-08T04:00:49.863Z
1511,2014-09-08T04:00:49.896Z
1512,2014-09-08T04:00:49.929Z
1513,2014-09-08T04:00:49.962Z
1514,2014-09-08T04:00:49.995Z
1515,2014-09-08T04:00:50.028Z
1516,2014-09-08T04:00:50.061Z
1517,2014-09-08T04:00:50.094Z
1518,2014-09-08T04:00:50.127Z
1519,2014-09-08T04:00:50.160Z
1520,2014-09-08T04:00:50.193Z
1521,2014-09-08T04:00:50.226Z
1522,2014-09-08T04:00:50.259Z
1523,2014-09-08T04:00:50.292Z
1524,2014-09-08T04:00:50.325Z
1525,2014-09-08T04:00:50.358Z
1526,2014-09-08T04:00:50.391Z
1527,2014-09-08T04:00:50.424Z
1528,2014-09-08T04:00:50.457Z
1529,2014-09-08T04:00:50.490Z
1530,2014-09-08T04:00:50.523Z
1531,2014-09-08T04:00:50.556Z
1532,2014-09-08T04:00:50.589Z
1533,2014-09-08T04:00:50.622Z
1534,2014-09-08T04:00:50.655Z
1535,2014-09-08T04:00:50.688Z
1536,2014-09-08T04:00:50.721Z
1537,2014-09-08T04:00:50.754Z
1538,2014-09-08T04:00:50.787Z
1539,2014-09-08T04:00:50.820Z
1540,2014-09-08T04:00:50.853Z
1541,2014-09-08T04:00:50.886Z
1542,2014-09-08T04:00:50.919Z
1543,2014-09-08T04:00:50.952Z
1544,2014-09-08T04:00:50.985Z
1545,2014-09-08T04:00:51.018Z
1546,2014-09-08T04:00:51.051Z
1547,2014-09-08T04:00:51.084Z
1548,2014-09-08T04:00:51.117Z
1549,2014-09-08T04:00:51.150Z
1550,2014-09-08T04:00:51.183Z
1551,2014-09-08T04:00:51.216Z
1552,2014-09-08T04:00:51.249Z
1553,2014-09-08T04:00:51.282Z
1554,2014-09-08T04:00:51.315Z
1555,2014-09-08T04:00:51.348Z
1556,2014-09-08T04:00:51.381Z
1557,2014-09-08T04:00:51.414Z
1558,2014-09-08T04:00:51.447Z
1559,2014-09-08T04:00:51.480Z
1560,2014-09-08T04:00:51.513Z
1561,2014-09-08T04:00:51.546Z
1562,2014-09-08T04:00:51.579Z
1563,2014-09-08T04:00:51.612Z
1564,2014-09-08T04:00:51.645Z
1565,2014-09-08T04:00:51.678Z
1566,2014-09-08T04:00:51.711Z
1567,2014-09-08T04:00:51.744Z
1568,2014-09-08T04:00:51.777Z
1569,2014-09-08T04:00:51.810Z
1570,2014-09-08T04:00:51.843Z
1571,2014-09-08T04:00:51.876Z
1572,2014-09-08T04:00:51.909Z
1573,2014-09-08T04:00:51.942Z
1574,2014-09-08T04:00:51.975Z
1575,2014-09-08T04:00:52.008Z
1576,2014-09-08T04:00:52.041Z
1577,2014-09-08T04:00:52.074Z
1578,2014-09-08T04:00:52.107Z
1579,2014-09-08T04:00:52.140Z
1580,2014-09-08T04:00:52.173Z
1581,2014-09-08T04:00:52.206Z
1582,2014-09-08T04:00:52.239Z
1583,2014-09-08T04:00:52.272Z
1584,2014-09-08T04:00:52.305Z
1585,2014-09-08T04:00:52.338Z
1586,2014-09-08T04:00:52.371Z
1587,2014-09-08T04:00:52.404Z
1588,2014-09-08T04:00:52.437Z
1589,2014-09-08T04:00:52.470Z
1590,2014-09-08T04:00:52.503Z
1591,2014-09-08T04:00:52.536Z
1592,2014-09-08T04:00:52.569Z
1593,2014-09-08T04:00:52.602Z
1594,2014-09-08T04:00:52.635Z
1595,2014-09-08T04:00:52.668Z
1596,2014-09-08T04:00:52.701Z
1597,2014-09-08T04:00:52.734Z
1598,2014-09-08T04:00:52.767Z
1599,2014-09-08T04:00:52.800Z
1600,2014-09-08T04:00:52.833Z
1601,2014-09-08T04:00:52.866Z
1602,2014-09-08T04:00:52.899Z
1603,2014-09-08T04:00:52.932Z
1604,2014-09-08T04:00:52.965Z
1605,2014-09-08T04:00:52.998Z
1606,2014-09-08T04:00:53.031Z
1607,2014-09-08T04:00:53.064Z
1608,2014-09-08T04:00:53.097Z
1609,2014-09-08T04:00:53.130Z
1610,2014-09-08T04:00:53.163Z
1611,2014-09-08T04:00:53.196Z
1612,2014-09-08T04:00:53.229Z
1613,2014-09-08T04:00:53.262Z
1614,2014-09-08T04:00:53.295Z
1615,2014-09-08T04:00:53.328Z
1616,2014-09-08T04:00:53.361Z
1617,2014-09-08T04:00:53.394Z
1618,2014-09-08T04:00:53.427Z
1619,2014-09-08T04:00:53.460Z
1620,2014-09-08T04:00:53.493Z
1621,2014-09-08T04:00:53.526Z
1622,2014-09-08T04:00:53.559Z
1623,2014-09-08T04:00:53.592Z
1624,2014-09-08T04:00:53.625Z
1625,2014-09-08T04:00:53.658Z
1626,2014-09-08T04:00:53.691Z
1627,2014-09-08T04:00:53.724Z
1628,2014-09-08T04:00:53.757Z
1629,2014-09-08T04:00:53.790Z
1630,2014-09-08T04:00:53.823Z
1631,2014-09-08T04:00:53.856Z
1632,2014-09-08T04:00:53.889Z
1633,2014-09-08T04:00:53.922Z
1634,2014-09-08T04:00:53.955Z
1635,2014-09-08T04:00:53.988Z
1636,2014-09-08T04:00:54.021Z
1637,2014-09-08T04:00:54.054Z
1638,2014-09-08T04:00:54.087Z
1639,2014-09-08T04:00:54.120Z
1640,2014-09-08T04:00:54.153Z
1641,2014-09-08T04:00:54.186Z
1642,2014-09-08T04:00:54.219Z
1643,2014-09-08T04:00:54.252Z
1644,2014-09-08T04:00:54.285Z
1645,2014-09-08T04:00:54.318Z
1646,2014-09-08T04:00:54.351Z
1647,2014-09-08T04:00:54.384Z
1648,2014-09-08T04:00:54.417Z
1649,2014-09-08T04:00:54.450Z
1650,2014-09-08T04:00:54.483Z
1651,2014-09-08T04:00:54.516Z
1652,2014-09-08T04:00:54.549Z
1653,2014-09-08T04:00:54.582Z
1654,2014-09-08T04:00:54.615Z
1655,2014-09-08T04:00:54.648Z
1656,2014-09-08T04:00:54.681Z
1657,2014-09-08T04:00:54.714Z
1658,2014-09-08T04:00:54.747Z
1659,2014-09-08T04:00:54.780Z
1660,2014-09-08T04:00:54.813Z
1661,2014-09-08T04:00:54.846Z
1662,2014-09-08T04:00:54.879Z
1663,2014-09-08T04:00:54.912Z
1664,2014-09-08T04:00:54.945Z
1665,2014-09-08T04:00:54.978Z
1666,2014-09-08T04:00:55.011Z
1667,2014-09-08T04:00:55.044Z
1668,2014-09-08T04:00:55.077Z
1669,2014-09-08T04:00:55.110Z
1670,2014-09-08T04:00:55.143Z
1671,2014-09-08T04:00:55.176Z
1672,2014-09-08T04:00:55.209Z
1673,2014-09-08T04:00:55.242Z
1674,2014-09-08T04:00:55.275Z
1675,2014-09-08T04:00:55.308Z
1676,2014-09-08T04:00:55.341Z
1677,2014-09-08T04:00:55.374Z
1678,2014-09-08T04:00:55.407Z
1679,2014-09-08T04:00:55.440Z
1680,2014-09-08T04:00:55.473Z
1681,2014-09-08T04:00:55.506Z
1682,2014-09-08T04:00:55.539Z
1683,2014-09-08T04:00:55.572Z
1684,2014-09-08T04:00:55.605Z
1685,2014-09-08T04:00:55.638Z
1686,2014-09-08T04:00:55.671Z
1687,2014-09-08T04:00:55.704Z
1688,2014-09-08T04:00:55.737Z
1689,2014-09-08T04:00:55.770Z
1690,2014-09-08T04:00:55.803Z
1691,2014-09-08T04:00:55.836Z
1692,2014-09-08T04:00:55.869Z
1693,2014-09-08T04:00:55.902Z
1694,2014-09-08T04:00:55.935Z
1695,2014-09-08T04:00:55.968Z
1696,2014-09-08T04:00:56.001Z
1697,2014-09-08T04:00:56.034Z
1698,2014-09-08T04:00:56.067Z
1699,2014-09-08T04:00:56.100Z
1700,2014-09-08T04:00:56.133Z
1701,2014-09-08T04:00:56.166Z
1702,2014-09-08T04:00:56.199Z
1703,2014-09-08T04:00:56.232Z
1704,2014-09-08T04:00:56.265Z
1705,2014-09-08T04:00:56.298Z
1706,2014-09-08T04:00:56.331Z
1707,2014-09-08T04:00:56.364Z
1708,2014-09-08T04:00:56.397Z
1709,2014-09-08T04:00:56.430Z
1710,2014-09-08T04:00:56.463Z
1711,2014-09-08T04:00:56.496Z
1712,2014-09-08T04:00:56.529Z
1713,2014-09-08T04:00:56.562Z
1714,2014-09-08T04:00:56.595Z
1715,2014-09-08T04:00:56.628Z
1716,2014-09-08T04:00:56.661Z
1717,2014-09-08T04:00:56.694Z
1718,2014-09-08T04:00:56.727Z
1719,2014-09-08T04:00:56.760Z
1720,2014-09-08T04:00:56.793Z
1721,2014-09-08T04:00:56.826Z
1722,2014-09-08T04:00:56.859Z
1723,2014-09-08T04:00:56.892Z
1724,2014-09-08T04:00:56.925Z
1725,2014-09-08T04:00:56.958Z
1726,2014-09-08T04:00:56.991Z
1727,2014-09-08T04:00:57.024Z
1728,2014-09-08T04:00:57.057Z
1729,2014-09-08T04:00:57.090Z
1730,2014-09-08T04:00:57.123Z
1731,2014-09-08T04:00:57.156Z
1732,2014-09-08T04:00:57.189Z
1733,2014-09-08T04:00:57.222Z
1734,2014-09-08T04:00:57.255Z
1735,2014-09-08T04:00:57.288Z
1736,2014-09-08T04:00:57.321Z
1737,2014-09-08T04:00:57.354Z
1738,2014-09-08T04:00:57.387Z
1739,2014-09-08T04:00:57.420Z
1740,2014-09-08T04:00:57.453Z
1741,2014-09-08T04:00:57.486Z
1742,2014-09-08T04:00:57.519Z
1743,2014-09-08T04:00:57.552Z
1744,2014-09-08T04:00:57.585Z
1745,2014-09-08T04:00:57.618Z
1746,2014-09-08T04:00:57.651Z
1747,2014-09-08T04:00:57.684Z
1748,2014-09-08T04:00:57.717Z
1749,2014-09-08T04:00:57.750Z
1750,2014-09-08T04:00:57.783Z
1751,2014-09-08T04:00:57.816Z
1752,2014-09-08T04:00:57.849Z
1753,2014-09-08T04:00:57.882Z
1754,2014-09-08T04:00:57.915Z
1755,2014-09-08T04:00:57.948Z
1756,2014-09-08T04:00:57.981Z
1757,2014-09-08T04:00:58.014Z
1758,2014-09-08T04:00:58.047Z
1759,2014-09-08T04:00:58.080Z
1760,2014-09-08T04:00:58.113Z
1761,2014-09-08T04:00:58.146Z
1762,2014-09-08T04:00:58.179Z
1763,2014-09-08T04:00:58.212Z
1764,2014-09-08T04:00:58.245Z
1765,2014-09-08T04:00:58.278Z
1766,2014-09-08T04:00:58.311Z
1767,2014-09-08T04:00:58.344Z
1768,2014-09-08T04:00:58.377Z
1769,2014-09-08T04:00:58.410Z
1770,2014-09-08T04:00:58.443Z
1771,2014-09-08T04:00:58.476Z
1772,2014-09-08T04:00:58.509Z
1773,2014-09-08T04:00:58.542Z
1774,2014-09-08T04:00:58.575Z
1775,2014-09-08T04:00:58.608Z
1776,2014-09-08T04:00:58.641Z
1777,2014-09-08T04:00:58.674Z
1778,2014-09-08T04:00:58.707Z
1779,2014-09-08T04:00:58.740Z
1780,2014-09-08T04:00:58.773Z
1781,2014-09-08T04:00:58.806Z
1782,2014-09-08T04:00:58.839Z
1783,2014-09-08T04:00:58.872Z
1784,2014-09-08T04:00:58.905Z
1785,2014-09-08T04:00:58.938Z
1786,2014-09-08T04:00:58.971Z
1787,2014-09-08T04:00:59.004Z
1788,2014-09-08T04:00:59.037Z
1789,2014-09-08T04:00:59.070Z
1790,2014-09-08T04:00:59.103Z
1791,2014-09-08T04:00:59.136Z
1792,2014-09-08T04:00:59.169Z
1793,2014-09-08T04:00:59.202Z
1794,2014-09-08T04:00:59.235Z
1795,2014-09-08T04:00:59.268Z
1796,2014-09-08T04:00:59.301Z
1797,2014-09-08T04:00:59.334Z
1798,2014-09-08T04:00:59.367Z
1799,2014-09-08T04:00:59.400Z
1800,2014-09-08T04:00:59.433Z
1801,2014-09-08T04:00:59.466Z
1802,2014-09-08T04:00:59.499Z
1803,2014-09-08T04:00:59.532Z
1804,2014-09-08T04:00:59.565Z
1805,2014-09-08T04:00:59.598Z
1806,2014-09-08T04:00:59.631Z
1807,2014-09-08T04:00:59.664Z
1808,2014-09-08T04:00:59.697Z
1809,2014-09-08T04:00:59.730Z
1810,2014-09-08T04:00:59.763Z
1811,2014-09-08T04:00:59.796Z
1812,2014-09-08T04:00:59.829Z
1813,2014-09-08T04:00:59.862Z
1814,2014-09-08T04:00:59.895Z
1815,2014-09-08T04:00:59.928Z
1816,2014-09-08T04:00:59.961Z
1817,2014-09-08T04:00:59.994Z
1818,2014-09-08T04:01:00.027Z
1819,2014-09-08T04:01:00.060Z
1820,2014-09-08T04:01:00.093Z
1821,2014-09-08T04:01:00.126Z
1822,2014-09-08T04:01:00.159Z
1823,2014-09-08T04:01:00.192Z
1824,2014-09-08T04:01:00.225Z
1825,2014-09-08T04:01:00.258Z
1826,2014-09-08T04:01:00.291Z
1827,2014-09-08T04:01:00.324Z
1828,2014-09-08T04:01:00.357Z
1829,2014-09-08T04:01:00.390Z
1830,2014-09-08T04:01:00.423Z
1831,2014-09-08T04:01:00.456Z
1832,2014-09-08T04:01:00.489Z
1833,2014-09-08T04:01:00.522Z
1834,2014-09-08T04:01:00.555Z
1835,2014-09-08T04:01:00.588Z
1836,2014-09-08T04:01:00.621Z
1837,2014-09-08T04:01:00.654Z
1838,2014-09-08T04:01:00.687Z
1839,2014-09-08T04:01:00.720Z
1840,2014-09-08T04:01:00.753Z
1841,2014-09-08T04:01:00.786Z
1842,2014-09-08T04:01:00.819Z
1843,2014-09-08T04:01:00.852Z
1844,2014-09-08T04:01:00.885Z
1845,2014-09-08T04:01:00.918Z
1846,2014-09-08T04:01:00.951Z
1847,2014-09-08T04:01:00.984Z
1848,2014-09-08T04:01:01.017Z
1849,2014-09-08T04:01:01.050Z
1850,2014-09-08T04:01:01.083Z
1851,2014-09-08T04:01:01.116Z
1852,2014-09-08T04:01:01.149Z
1853,2014-09-08T04:01:01.182Z
1854,2014-09-08T04:01:01.215Z
1855,2014-09-08T04:01:01.248Z
1856,2014-09-08T04:01:01.281Z
1857,2014-09-08T04:01:01.314Z
1858,2014-09-08T04:01:01.347Z
1859,2014-09-08T04:01:01.380Z
1860,2014-09-08T04:01:01.413Z
1861,2014-09-08T04:01:01.446Z
1862,2014-09-08T04:01:01.479Z
1863,2014-09-08T04:01:01.512Z
1864,2014-09-08T04:01:01.545Z
1865,2014-09-08T04:01:01.578Z
1866,2014-09-08T04:01:01.611Z
1867,2014-09-08T04:01:01.644Z
1868,2014-09-08T04:01:01.677Z
1869,2014-09-08T04:01:01.710Z
1870,2014-09-08T04:01:01.743Z
1871,2014-09-08T04:01:01.776Z
1872,2014-09-08T04:01:01.809Z
1873,2014-09-08T04:01:01.842Z
1874,2014-09-08T04:01:01.875Z
1875,2014-09-08T04:01:01.908Z
1876,2014-09-08T04:01:01.941Z
1877,2014-09-08T04:01:01.974Z
1878,2014-09-08T04:01:02.007Z
1879,2014-09-08T04:01:02.040Z
1880,2014-09-08T04:01:02.073Z
1881,2014-09-08T04:01:02.106Z
1882,2014-09-08T04:01:02.139Z
1883,2014-09-08T04:01:02.172Z
1884,2014-09-08T04:01:02.205Z
1885,2014-09-08T04:01:02.238Z
1886,2014-09-08T04:01:02.271Z
1887,2014-09-08T04:01:02.304Z
1888,2014-09-08T04:01:02.337Z
1889,2014-09-08T04:01:02.370Z
1890,2014-09-08T04:01:02.403Z
1891,2014-09-08T04:01:02.436Z
1892,2014-09-08T04:01:02.469Z
1893,2014-09-08T04:01:02.502Z
1894,2014-09-08T04:01:02.535Z
1895,2014-09-08T04:01:02.568Z
1896,2014-09-08T04:01:02.601Z
1897,2014-09-08T04:01:02.634Z
1898,2014-09-08T04:01:02.667Z
1899,2014-09-08T04:01:02.700Z
1900,2014-09-08T04:01:02.733Z
1901,2014-09-08T04:01:02.766Z
1902,2014-09-08T04:01:02.799Z
1903,2014-09-08T04:01:02.832Z
1904,2014-09-08T04:01:02.865Z
1905,2014-09-08T04:01:02.898Z
1906,2014-09-08T04:01:02.931Z
1907,2014-09-08T04:01:02.964Z
1908,2014-09-08T04:01:02.997Z
1909,2014-09-08T04:01:03.030Z
1910,2014-09-08T04:01:03.063Z
1911,2014-09-08T04:01:03.096Z
1912,2014-09-08T04:01:03.129Z
1913,2014-09-08T04:01:03.162Z
1914,2014-09-08T04:01:03.195Z
1915,2014-09-08T04:01:03.228Z
1916,2014-09-08T04:01:03.261Z
1917,2014-09-08T04:01:03.294Z
1918,2014-09-08T04:01:03.327Z
1919,2014-09-08T04:01:03.360Z
1920,2014-09-08T04:01:03.393Z
1921,2014-09-08T04:01:03.426Z
1922,2014-09-08T04:01:03.459Z
1923,2014-09-08T04:01:03.492Z
1924,2014-09-08T04:01:03.525Z
1925,2014-09-08T04:01:03.558Z
1926,2014-09-08T04:01:03.591Z
1927,2014-09-08T04:01:03.624Z
1928,2014-09-08T04:01:03.657Z
1929,2014-09-08T04:01:03.690Z
1930,2014-09-08T04:01:03.723Z
1931,2014-09-08T04:01:03.756Z
1932,2014-09-08T04:01:03.789Z
1933,2014-09-08T04:01:03.822Z
1934,2014-09-08T04:01:03.855Z
1935,2014-09-08T04:01:03.888Z
1936,2014-09-08T04:01:03.921Z
1937,2014-09-08T04:01:03.954Z
1938,2014-09-08T04:01:03.987Z
1939,2014-09-08T04:01:04.020Z
1940,2014-09-08T04:01:04.053Z
1941,2014-09-08T04:01:04.086Z
1942,2014-09-08T04:01:04.119Z
1943,2014-09-08T04:01:04.152Z
1944,2014-09-08T04:01:04.185Z
1945,2014-09-08T04:01:04.218Z
1946,2014-09-08T04:01:04.251Z
1947,2014-09-08T04:01:04.284Z
1948,2014-09-08T04:01:04.317Z
1949,2014-09-08T04:01:04.350Z
1950,2014-09-08T04:01:04.383Z
1951,2014-09-08T04:01:04.416Z
1952,2014-09-08T04:01:04.449Z
1953,2014-09-08T04:01:04.482Z
1954,2014-09-08T04:01:04.515Z
1955,2014-09-08T04:01:04.548Z
1956,2014-09-08T04:01:04.581Z
1957,2014-09-08T04:01:04.614Z
1958,2014-09-08T04:01:04.647Z
1959,2014-09-08T04:01:04.680Z
1960,2014-09-08T04:01:04.713Z
1961,2014-09-08T04:01:04.746Z
1962,2014-09-08T04:01:04.779Z
1963,2014-09-08T04:01:04.812Z
1964,2014-09-08T04:01:04.845Z
1965,2014-09-08T04:01:04.878Z
1966,2014-09-08T04:01:04.911Z
1967,2014-09-08T04:01:04.944Z
1968,2014-09-08T04:01:04.977Z
1969,2014-09-08T04:01:05.010Z
1970,2014-09-08T04:01:05.043Z
1971,2014-09-08T04:01:05.076Z
1972,2014-09-08T04:01:05.109Z
1973,2014-09-08T04:01:05.142Z
1974,2014-09-08T04:01:05.175Z
1975,2014-09-08T04:01:05.208Z
1976,2014-09-08T04:01:05.241Z
1977,2014-09-08T04:01:05.274Z
1978,2014-09-08T04:01:05.307Z
1979,2014-09-08T04:01:05.340Z
1980,2014-09-08T04:01:05.373Z
1981,2014-09-08T04:01:05.406Z
1982,2014-09-08T04:01:05.439Z
1983,2014-09-08T04:01:05.472Z
1984,2014-09-08T04:01:05.505Z
1985,2014-09-08T04:01:05.538Z
1986,2014-09-08T04:01:05.571Z
1987,2014-09-08T04:01:05.604Z
1988,2014-09-08T04:01:05.637Z
1989,2014-09-08T04:01:05.670Z
1990,2014-09-08T04:01:05.703Z
1991,2014-09-08T04:01:05.736Z
1992,2014-09-08T04:01:05.769Z
1993,2014-09-08T04:01:05.802Z
1994,2014-09-08T04:01:05.835Z
1995,2014-09-08T04:01:05.868Z
1996,2014-09-08T04:01:05.901Z
1997,2014-09-08T04:01:05.934Z
1998,2014-09-08T04:01:05.967Z
1999,2014-09-08T04:01:06.000Z
2000,2014-09-08T04:01:06.033Z
2001,2014-09-08T04:01:06.066Z
2002,2014-09-08T04:01:06.099Z
2003,2014-09-08T04:01:06.132Z
2004,2014-09-08T04:01:06.165Z
2005,2014-09-08T04:01:06.198Z
2006,2014-09-08T04:01:06.231Z
2007,2014-09-08T04:01:06.264Z
2008,2014-09-08T04:01:06.297Z
2009,2014-09-08T04:01:06.330Z
2010,2014-09-08T04:01:06.363Z
2011,2014-09-08T04:01:06.396Z
2012,2014-09-08T04:01:06.429Z
2013,2014-09-08T04:01:06.462Z
2014,2014-09-08T04:01:06.495Z
2015,2014-09-08T04:01:06.528Z
2016,2014-09-08T04:01:06.561Z
2017,2014-09-08T04:01:06.594Z
2018,2014-09-08T04:01:06.627Z
2019,2014-09-08T04:01:06.660Z
2020,2014-09-08T04:01:06.693Z
2021,2014-09-08T04:01:06.726Z
2022,2014-09-08T04:01:06.759Z
2023,2014-09-08T04:01:06.792Z
2024,2014-09-08T04:01:06.825Z
2025,2014-09-08T04:01:06.858Z
2026,2014-09-08T04:01:06.891Z
2027,2014-09-08T04:01:06.924Z
2028,2014-09-08T04:01:06.957Z
2029,2014-09-08T04:01:06.990Z
2030,2014-09-08T04:01:07.023Z
2031,2014-09-08T04:01:07.056Z
2032,2014-09-08T04:01:07.089Z
2033,2014-09-08T04:01:07.122Z
2034,2014-09-08T04:01:07.155Z
2035,2014-09-08T04:01:07.188Z
2036,2014-09-08T04:01:07.221Z
2037,2014-09-08T04:01:07.254Z
2038,2014-09-08T04:01:07.287Z
2039,2014-09-08T04:01:07.320Z
2040,2014-09-08T04:01:07.353Z
2041,2014-09-08T04:01:07.386Z
2042,2014-09-08T04:01:07.419Z
2043,2014-09-08T04:01:07.452Z
2044,2014-09-08T04:01:07.485Z
2045,2014-09-08T04:01:07.518Z
2046,2014-09-08T04:01:07.551Z
2047,2014-09-08T04:01:07.584Z
2048,2014-09-08T04:01:07.617Z
2049,2014-09-08T04:01:07.650Z
2050,2014-09-08T04:01:07.683Z
2051,2014-09-08T04:01:07.716Z
2052,2014-09-08T04:01:07.749Z
2053,2014-09-08T04:01:07.782Z
2054,2014-09-08T04:01:07.815Z
2055,2014-09-08T04:01:07.848Z
2056,2014-09-08T04:01:07.881Z
2057,2014-09-08T04:01:07.914Z
2058,2014-09-08T04:01:07.947Z
2059,2014-09-08T04:01:07.980Z
2060,2014-09-08T04:01:08.013Z
2061,2014-09-08T04:01:08.046Z
2062,2014-09-08T04:01:08.079Z
2063,2014-09-08T04:01:08.112Z
2064,2014-09-08T04:01:08.145Z
2065,2014-09-08T04:01:08.178Z
2066,2014-09-08T04:01:08.211Z
2067,2014-09-08T04:01:08.244Z
2068,2014-09-08T04:01:08.277Z
2069,2014-09-08T04:01:08.310Z
2070,2014-09-08T04:01:08.343Z
2071,2014-09-08T04:01:08.376Z
2072,2014-09-08T04:01:08.409Z
2073,2014-09-08T04:01:08.442Z
2074,2014-09-08T04:01:08.475Z
2075,2014-09-08T04:01:08.508Z
2076,2014-09-08T04:01:08.541Z
2077,2014-09-08T04:01:08.574Z
2078,2014-09-08T04:01:08.607Z
2079,2014-09-08T04:01:08.640Z
2080,2014-09-08T04:01:08.673Z
2081,2014-09-08T04:01:08.706Z
2082,2014-09-08T04:01:08.739Z
2083,2014-09-08T04:01:08.772Z
2084,2014-09-08T04:01:08.805Z
2085,2014-09-08T04:01:08.838Z
2086,2014-09-08T04:01:08.871Z
2087,2014-09-08T04:01:08.904Z
2088,2014-09-08T04:01:08.937Z
2089,2014-09-08T04:01:08.970Z
2090,2014-09-08T04:01:09.003Z
2091,2014-09-08T04:01:09.036Z
2092,2014-09-08T04:01:09.069Z
2093,2014-09-08T04:01:09.102Z
2094,2014-09-08T04:01:09.135Z
2095,2014-09-08T04:01:09.168Z
2096,2014-09-08T04:01:09.201Z
2097,2014-09-08T04:01:09.234Z
2098,2014-09-08T04:01:09.267Z
2099,2014-09-08T04:01:09.300Z
2100,2014-09-08T04:01:09.333Z
2101,2014-09-08T04:01:09.366Z
2102,2014-09-08T04:01:09.399Z
2103,2014-09-08T04:01:09.432Z
2104,2014-09-08T04:01:09.465Z
2105,2014-09-08T04:01:09.498Z
2106,2014-09-08T04:01:09.531Z
2107,2014-09-08T04:01:09.564Z
2108,2014-09-08T04:01:09.597Z
2109,2014-09-08T04:01:09.630Z
2110,2014-09-08T04:01:09.663Z
2111,2014-09-08T04:01:09.696Z
2112,2014-09-08T04:01:09.729Z
2113,2014-09-08T04:01:09.762Z
2114,2014-09-08T04:01:09.795Z
2115,2014-09-08T04:01:09.828Z
2116,2014-09-08T04:01:09.861Z
2117,2014-09-08T04:01:09.894Z
2118,2014-09-08T04:01:09.927Z
2119,2014-09-08T04:01:09.960Z
2120,2014-09-08T04:01:09.993Z
2121,2014-09-08T04:01:10.026Z
2122,2014-09-08T04:01:10.059Z
2123,2014-09-08T04:01:10.092Z
2124,2014-09-08T04:01:10.125Z
2125,2014-09-08T04:01:10.158Z
2126,2014-09-08T04:01:10.191Z
2127,2014-09-08T04:01:10.224Z
2128,2014-09-08T04:01:10.257Z
2129,2014-09-08T04:01:10.290Z
2130,2014-09-08T04:01:10.323Z
2131,2014-09-08T04:01:10.356Z
2132,2014-09-08T04:01:10.389Z
2133,2014-09-08T04:01:10.422Z
2134,2014-09-08T04:01:10.455Z
2135,2014-09-08T04:01:10.488Z
2136,2014-09-08T04:01:10.521Z
2137,2014-09-08T04:01:10.554Z
2138,2014-09-08T04:01:10.587Z
2139,2014-09-08T04:01:10.620Z
2140,2014-09-08T04:01:10.653Z
2141,2014-09-08T04:01:10.686Z
2142,2014-09-08T04:01:10.719Z
2143,2014-09-08T04:01:10.752Z
2144,2014-09-08T04:01:10.785Z
2145,2014-09-08T04:01:10.818Z
2146,2014-09-08T04:01:10.851Z
