timestamp,wind_speed,grid_activepower,anomaly_status,anomaly_severity,lr_coef
18 06 2018 15:40,5.1,295.38,1,0.3,194.8571429
18 06 2018 16:20,4.08,99.13,1,0.6,162.3012664
18 06 2018 16:30,4.7,187.97,1,0.6,137.5038948
18 06 2018 16:40,4.69,189.18,1,0.6,145.3862014
18 06 2018 21:10,4.84,232.45,1,0.3,197.7626633
18 06 2018 21:20,4.13,121.36,1,0.3,160.3884268
18 06 2018 23:50,4.59,188.87,1,0.3,188.6338798
19 06 2018 00:00,4.08,108.24,1,0.3,177.5980392
19 06 2018 00:10,4.61,197.41,1,0.3,163.5615072
19 06 2018 00:20,3.89,82.21,1,0.6,161.7785492
19 06 2018 00:30,4.48,168.03,1,0.3,155.5322617
19 06 2018 01:10,5.28,308.43,1,0.6,175.5422343
19 06 2018 04:10,4.73,207.67,1,0.6,191.474339
21 06 2018 08:50,4.5,172.82,1,0.3,199.4314537
21 06 2018 09:00,4.35,159.48,1,0.3,153.4396728
21 06 2018 09:10,5.03,286.36,1,0.3,193.8568817
21 06 2018 13:50,4.99,247.06,1,0.6,155.7975528
21 06 2018 14:00,4.18,118.86,1,0.6,157.7667141
21 06 2018 14:10,4.02,110.02,1,0.3,146.7923086
21 06 2018 14:20,3.84,72.62,1,0.6,137.4884793
21 06 2018 18:00,4.03,101.61,1,0.3,132.7674419
22 06 2018 05:10,4.96,237.79,1,0.6,109.4934383
22 06 2018 05:20,4.47,145.36,1,0.6,193.3917526
22 06 2018 16:50,5.73,402.07,1,0.6,191.8712997
22 06 2018 20:30,9.63,1992.66,1,0.3,130.160804
25 06 2018 14:00,9.85,2281.96,1,0.3,7.716494846
27 06 2018 02:30,4.92,221.52,1,0.6,163.8491823
27 06 2018 02:40,5.71,393.21,1,0.6,173.8283458
27 06 2018 03:50,8.02,1200.59,1,0.3,188.2599049
27 06 2018 16:20,6.67,702.67,1,0.3,84.9
28 06 2018 20:40,6.85,709.57,1,0.6,188.0611205
28 06 2018 21:40,7.51,974.04,1,0.3,196.3202912
28 06 2018 22:40,7.07,830.19,1,0.3,61.7972973
29 06 2018 18:40,10.91,2746.89,1,0.3,10.52369668
01 07 2018 13:50,4.61,193.06,1,0.3,151.580775
01 07 2018 14:00,4.95,252.03,1,0.3,151.8425656
01 07 2018 14:10,4.5,179.63,1,0.3,163.861599
01 07 2018 14:20,4.91,264.48,1,0.3,179.6628157
01 07 2018 14:30,4.25,145.9,1,0.3,182.3533473
01 07 2018 14:40,4.3,144.91,1,0.3,186.5601086
01 07 2018 14:50,4.38,161.14,1,0.3,125.1976744
01 07 2018 19:30,3.9,92.1,1,0.3,148.8021711
01 07 2018 19:40,4.18,126.84,1,0.3,157.9833392
01 07 2018 19:50,4.53,166.78,1,0.6,118.3583138
01 07 2018 20:00,4.98,238.13,1,0.6,140.019171
01 07 2018 20:10,4.63,180.35,1,0.6,160.261194
01 07 2018 20:20,4.88,224.23,1,0.6,167.0923077
01 07 2018 20:30,4.84,210.25,1,0.6,164.5859519
01 07 2018 21:10,4.63,201.11,1,0.3,138.9265019
01 07 2018 21:20,5.22,288.03,1,0.6,141.7269997
01 07 2018 21:30,5.34,313.76,1,0.6,155.0333487
01 07 2018 21:40,5.17,286.72,1,0.6,169.2117904
01 07 2018 21:50,4.91,235.65,1,0.6,182.8795309
01 07 2018 23:00,5.8,414.48,1,0.6,187.4714286
02 07 2018 01:40,7.36,914.04,1,0.3,24.5
02 07 2018 03:10,7.72,1025.96,1,0.6,168.6255605
02 07 2018 03:20,7.72,1075.77,1,0.3,156.1086957
03 07 2018 02:20,6.19,499.83,1,0.6,199.032617
03 07 2018 11:30,4.4,159.76,1,0.3,142.2661075
03 07 2018 11:40,4.52,169.68,1,0.6,162.4785739
03 07 2018 13:10,3.88,84.84,1,0.3,63.68181818
03 07 2018 13:20,4.07,113.47,1,0.3,133.313314
03 07 2018 15:10,4.91,260.25,1,0.3,159.7188244
03 07 2018 15:50,6.31,570.44,1,0.3,182.2
03 07 2018 21:30,7.61,1061.63,1,0.3,191.1479592
03 07 2018 22:40,8.31,1377.6,1,0.3,84.21428572
04 07 2018 09:40,6.47,618.75,1,0.3,193.2322275
04 07 2018 17:00,6.58,678.09,1,0.3,183.535503
04 07 2018 17:10,6.59,665.23,1,0.3,77.41576674
04 07 2018 19:50,7.18,883.13,1,0.3,84.71428571
04 07 2018 22:00,6,446.89,1,0.6,182.1691729
04 07 2018 22:10,5.98,435.78,1,0.6,184.5245301
04 07 2018 22:20,5.96,442.06,1,0.6,120.75
05 07 2018 03:30,5.86,408.69,1,0.6,191.0714286
05 07 2018 04:40,3.73,63.8,1,0.3,139.27175
05 07 2018 07:20,3.84,72.19,1,0.6,151.7824919
05 07 2018 09:10,5.56,391.53,1,0.3,195.2716378
05 07 2018 14:10,4.48,184.81,1,0.3,165.1170293
05 07 2018 14:50,5.32,324.08,1,0.3,168.7348866
05 07 2018 20:50,6.18,488.12,1,0.6,192.4388646
05 07 2018 21:30,4.86,202.45,1,0.6,181.286742
05 07 2018 21:40,4.74,178.44,1,0.6,183.8458365
05 07 2018 21:50,5.61,348.7,1,0.6,195.4527665
05 07 2018 22:00,5.57,330.87,1,0.6,190.2420202
05 07 2018 22:40,5.02,249.4,1,0.6,149.1116505
05 07 2018 22:50,5.15,255.53,1,0.6,90.71804511
05 07 2018 23:30,4.59,166.57,1,0.6,162.2595628
05 07 2018 23:40,4.29,129.13,1,0.6,158.0047962
05 07 2018 23:50,4.15,100.81,1,0.6,145.5514512
06 07 2018 00:00,4.25,115.42,1,0.6,191.4807692
06 07 2018 00:10,4.18,101.29,1,0.6,155.9810127
06 07 2018 00:20,4.31,120.22,1,0.6,147.1653543
06 07 2018 00:30,4.04,85.8,1,0.6,127.2659963
06 07 2018 00:40,4.15,85.16,1,1,134.1103074
06 07 2018 04:10,4.63,188.23,1,0.6,156.2635551
06 07 2018 04:20,4.62,182.2,1,0.6,148.5114406
06 07 2018 05:00,4.55,156.72,1,0.6,114.2625395
06 07 2018 05:10,4.64,184.56,1,0.6,190.8200993
06 07 2018 13:20,4.25,144.54,1,0.3,171.5986893
06 07 2018 13:30,3.93,92.09,1,0.3,173.65625
06 07 2018 14:20,4.48,186.89,1,0.3,185.3572045
06 07 2018 14:30,4.96,264.35,1,0.3,162.6647255
06 07 2018 14:40,4.9,255.3,1,0.3,161.9298246
06 07 2018 14:50,4.83,242.08,1,0.3,171.7913386
06 07 2018 15:00,4.5,179.44,1,0.3,189.7027027
06 07 2018 15:10,4.66,216.14,1,0.3,189.4308446
06 07 2018 15:20,5.04,267.83,1,0.3,158.6759099
06 07 2018 15:30,4.87,238.24,1,0.3,134.8367065
06 07 2018 16:40,5.6,343.59,1,0.6,83.58661417
06 07 2018 19:20,4.45,142.26,1,0.6,184.2830018
06 07 2018 19:30,4.68,179.61,1,0.6,179.6413709
06 07 2018 19:40,4.27,109.08,1,1,171.5872139
06 07 2018 19:50,4.02,71.99,1,1,163.9432603
07 07 2018 01:50,4.79,213.72,1,0.6,180.162622
07 07 2018 02:00,5.14,281.46,1,0.6,197.8225337
07 07 2018 02:10,5.57,365.94,1,0.6,195.2031011
07 07 2018 03:50,7.31,871.92,1,0.6,40.35074627
07 07 2018 04:00,6.98,816.38,1,0.3,191.5262966
07 07 2018 06:10,5.78,473.61,1,0.3,91.15765766
07 07 2018 22:30,6.36,640.91,1,0.3,69.97540984
08 07 2018 18:30,7.2,863.24,1,0.3,98.02702703
08 07 2018 18:40,7.27,893.99,1,0.3,18.06451613
08 07 2018 21:50,4.9,220.11,1,0.6,186.4156815
08 07 2018 22:00,4.82,203.81,1,0.6,153.5516861
08 07 2018 22:10,4.61,179.43,1,0.6,135.371471
08 07 2018 22:20,4.74,190.62,1,0.6,113.2002967
08 07 2018 22:30,4.73,174.76,1,0.6,33.53184713
08 07 2018 22:40,4.32,133.09,1,0.6,120.1564132
09 07 2018 00:00,3.9,56.9,1,1,111.9441211
09 07 2018 00:10,4.47,142.81,1,0.6,153.2152412
09 07 2018 00:20,4.27,121.49,1,0.6,153.7086489
09 07 2018 00:30,3.95,82.41,1,0.6,116.7093023
09 07 2018 01:10,4.3,128.51,1,0.6,57.10650888
09 07 2018 03:10,4.05,102.25,1,0.3,105.3256833
09 07 2018 03:20,4.4,139.36,1,0.6,119.5831409
09 07 2018 03:30,3.95,73.47,1,1,135.8716418
09 07 2018 03:40,3.92,73.67,1,0.6,141.0228216
09 07 2018 03:50,3.79,59.92,1,0.6,91.00230415
09 07 2018 04:00,4,78.16,1,1,88.6810089
09 07 2018 05:20,4.92,227.47,1,0.6,159.457529
09 07 2018 05:30,4.68,190.11,1,0.6,175.2093023
09 07 2018 05:40,4.91,223.24,1,0.6,150.3490054
09 07 2018 05:50,4.89,230.52,1,0.6,163.8644764
09 07 2018 11:50,4.49,185.95,1,0.3,175.8785522
09 07 2018 12:40,4.5,184.68,1,0.3,138.7733911
09 07 2018 14:20,5.08,281.86,1,0.3,162.1173469
09 07 2018 14:30,4.55,182.78,1,0.3,188.6840621
09 07 2018 14:40,5.04,282.4,1,0.3,193.847302
09 07 2018 14:50,5.03,262.23,1,0.6,185.1923077
09 07 2018 15:00,4.86,241.95,1,0.3,178.0179153
09 07 2018 15:10,4.88,248.8,1,0.3,108.0907336
09 07 2018 15:50,4.51,181.55,1,0.3,129.6713681
09 07 2018 16:00,4.74,226.94,1,0.3,148.1748879
09 07 2018 16:10,5.22,297.19,1,0.6,160.3557277
09 07 2018 16:20,5.66,400.51,1,0.3,188.0236146
09 07 2018 17:00,5.78,452.6,1,0.3,133.8544304
09 07 2018 18:50,6.91,696,1,0.6,194.1542594
09 07 2018 19:30,5.65,360.58,1,0.6,181.5732357
09 07 2018 19:40,4.17,112.97,1,0.6,163.8396088
09 07 2018 19:50,3.86,59.04,1,1,168.0941427
10 07 2018 14:00,4.71,210.92,1,0.3,145.5138889
10 07 2018 14:10,5.06,296.55,1,0.3,190.4828088
10 07 2018 14:50,4.1,108.05,1,0.6,142.8639274
10 07 2018 16:00,4.75,207.79,1,0.6,163.6538462
10 07 2018 16:10,4.83,222.43,1,0.6,178.6652989
10 07 2018 16:50,5.55,343.69,1,0.6,175.0503544
10 07 2018 17:00,5.05,274.68,1,0.3,166.6672715
10 07 2018 17:10,5.78,418.07,1,0.6,186.9910266
10 07 2018 17:50,6.41,563.62,1,0.6,24.44642857
10 07 2018 18:00,6.32,556.22,1,0.6,59.82718894
10 07 2018 19:10,4.85,231.27,1,0.3,174.5022068
10 07 2018 19:20,4.41,122.08,1,1,173.2311867
10 07 2018 20:00,4.59,155.11,1,0.6,153.3351648
10 07 2018 20:10,4.3,113.63,1,0.6,174.900369
10 07 2018 20:20,4.25,123.82,1,0.6,109.5860534
10 07 2018 20:30,3.91,79.16,1,0.6,104.0643967
10 07 2018 20:40,3.92,82.74,1,0.6,128.1237756
10 07 2018 23:10,4.33,108.47,1,1,112.3076923
10 07 2018 23:20,4.33,88.92,1,1,51.70454545
10 07 2018 23:30,3.99,74.4,1,1,71.45588235
10 07 2018 23:40,3.9,77.05,1,0.6,31.76409592
11 07 2018 00:50,4.35,114.68,1,1,97.19078947
11 07 2018 01:00,4.56,170.9,1,0.6,156.1003861
11 07 2018 01:10,5.33,299.61,1,0.6,182.8873795
11 07 2018 01:20,4.99,249.38,1,0.6,167.8210208
11 07 2018 01:30,4.77,216.37,1,0.6,148.5653266
11 07 2018 01:40,4.82,222.32,1,0.6,152.3796992
11 07 2018 01:50,5.41,303.53,1,0.6,136.7979479
11 07 2018 02:00,5.09,264.2,1,0.6,137.1935422
11 07 2018 02:10,5.66,375.25,1,0.6,191.5355247
11 07 2018 03:20,4.63,211.61,1,0.3,138.8578515
11 07 2018 03:30,5.58,376.67,1,0.6,170.9566071
11 07 2018 03:40,5.37,336.16,1,0.3,172.3203721
11 07 2018 04:20,6.79,735.71,1,0.3,121.25
11 07 2018 15:00,10.78,2737.95,1,0.3,190.5376974
11 07 2018 21:30,11.7,2726.74,1,0.3,193.1059543
11 07 2018 22:40,11.26,2653.16,1,0.3,49.09128631
11 07 2018 22:50,11.27,2591.25,1,0.3,126.8990228
12 07 2018 00:00,10.06,2148.58,1,0.6,118.3764799
12 07 2018 02:10,9.47,2076.68,1,0.3,199.1458333
12 07 2018 02:20,9.58,2101.32,1,0.3,73.43648961
13 07 2018 00:40,8.09,1345.49,1,0.3,176.3116827
13 07 2018 23:00,6.11,504.69,1,0.6,185.1771654
13 07 2018 23:10,6.06,472.39,1,0.6,6.7
13 07 2018 23:20,5.62,405.45,1,0.3,182.7056396
13 07 2018 23:30,5.98,453.11,1,0.6,146.0970874
14 07 2018 09:50,5.27,350.16,1,0.3,15.50655022
15 07 2018 01:00,5.6,312.87,1,0.6,130.5178571
15 07 2018 01:10,5.51,303.19,1,0.6,23.58219178
15 07 2018 01:20,5.4,308.04,1,0.6,21.65614618
15 07 2018 03:00,4.42,101.42,1,1,158.0852713
15 07 2018 03:40,4.42,130.37,1,0.6,151.3179724
15 07 2018 03:50,4.14,100.73,1,0.6,104.6556291
15 07 2018 04:00,4.07,95.01,1,0.6,102.4081633
15 07 2018 18:00,6.17,507.95,1,0.6,103.140411
15 07 2018 22:10,5.32,280.98,1,0.6,146.2853598
15 07 2018 22:20,5.4,278.85,1,0.6,111.4120879
15 07 2018 22:30,5.12,254.03,1,0.6,97.50961538
15 07 2018 22:40,4.6,170.97,1,0.6,137.9902913
15 07 2018 22:50,4.07,86.84,1,0.6,159.2269924
15 07 2018 23:50,4.99,223.49,1,0.6,153.3491692
16 07 2018 00:00,4.5,147.98,1,0.6,158.1291373
16 07 2018 00:10,4.47,133.98,1,1,164.1867423
16 07 2018 00:20,4.62,164.86,1,0.6,187.2380952
16 07 2018 00:30,4.26,114.26,1,0.6,137.559633
16 07 2018 00:40,4.24,111.84,1,0.6,139.9854227
16 07 2018 00:50,4.02,84.69,1,0.6,123.2913534
16 07 2018 01:00,3.81,54.39,1,1,133.5237924
16 07 2018 01:10,3.82,58.1,1,1,139.1698337
16 07 2018 04:10,4,83.68,1,0.6,180.5918728
16 07 2018 04:20,4.09,102.97,1,0.6,186.7380952
16 07 2018 04:30,3.86,63.35,1,1,169.9119107
16 07 2018 11:30,5.51,369.42,1,0.3,173.847322
16 07 2018 11:40,4.47,182.02,1,0.3,180.1923077
16 07 2018 11:50,4.19,135.27,1,0.3,178.1504961
16 07 2018 15:00,4.4,156.44,1,0.3,140.0742049
16 07 2018 15:10,4.47,175.28,1,0.3,189.1774194
16 07 2018 15:20,4.8,215.95,1,0.6,140.7739226
16 07 2018 15:30,4.53,167.46,1,0.6,140.4757282
16 07 2018 15:40,4.83,230.56,1,0.3,198.1721612
16 07 2018 15:50,4.29,143.68,1,0.3,162.9153005
16 07 2018 16:00,4.4,154.8,1,0.3,165.1968891
16 07 2018 16:10,4.34,139.27,1,0.6,106.2912088
16 07 2018 16:20,4.01,92.03,1,0.6,154.9557823
16 07 2018 16:30,4.21,100.81,1,1,134.7708082
16 07 2018 16:40,4.75,206.54,1,0.6,163.3161965
16 07 2018 16:50,4.91,219.3,1,0.6,176.0143707
16 07 2018 17:00,5.45,324.9,1,0.6,175.814668
17 07 2018 03:20,4.97,228.09,1,0.6,182.6649331
17 07 2018 03:30,5.39,281.86,1,0.6,155.4183673
17 07 2018 03:40,5.16,267.28,1,0.6,125.7833459
17 07 2018 03:50,5.14,268.77,1,0.6,56.9611399
17 07 2018 04:00,5.21,281.29,1,0.6,198.3461538
17 07 2018 04:10,5.41,306.06,1,0.6,134.9634975
17 07 2018 04:20,5.54,329.28,1,0.6,143.6025332
17 07 2018 05:00,5.91,455.52,1,0.6,138.5714286
17 07 2018 05:10,6,454.82,1,0.6,29.25373134
17 07 2018 05:50,6.55,591.99,1,0.6,187.1774194
17 07 2018 06:00,6.69,581.71,1,0.6,100.6071429
17 07 2018 06:10,6.43,574.88,1,0.6,23.52165354
17 07 2018 06:20,6.1,505.94,1,0.6,131.967785
17 07 2018 12:30,4.27,139.96,1,0.3,174.1398204
17 07 2018 13:30,4.6,176.65,1,0.6,186.1852659
17 07 2018 13:40,4.11,121.25,1,0.3,162.7055856
17 07 2018 13:50,4.57,171.7,1,0.6,111.5808661
17 07 2018 17:20,4.41,139.18,1,0.6,185.111165
17 07 2018 17:30,4.01,85.88,1,0.6,155.8082949
17 07 2018 19:30,4.85,232.05,1,0.3,165.7377049
17 07 2018 19:40,4.32,148,1,0.3,159.1479374
17 07 2018 19:50,4.97,258.05,1,0.3,166.061577
17 07 2018 20:00,4.41,161.66,1,0.3,170.3040849
17 07 2018 20:10,4.25,122.41,1,0.6,184.1408582
17 07 2018 20:20,4.41,138.27,1,0.6,172.21875
17 07 2018 20:30,4.34,129.45,1,0.6,98.15025907
17 07 2018 20:40,4.45,141.12,1,0.6,108.3387097
17 07 2018 20:50,4.72,181.44,1,0.6,139.1730602
17 07 2018 23:30,4.65,176.79,1,0.6,141.646912
18 07 2018 03:10,4.08,101.05,1,0.6,155.2798404
18 07 2018 03:20,4.41,131.15,1,0.6,169.0475217
18 07 2018 03:30,4.37,149.7,1,0.6,119.7302158
18 07 2018 04:40,4.04,93.58,1,0.6,137.2243113
18 07 2018 04:50,3.76,52.83,1,1,146.3947907
18 07 2018 05:30,5.06,279.15,1,0.3,171.6910828
18 07 2018 19:50,5.36,339.88,1,0.3,183.8315418
18 07 2018 23:20,4.09,117.46,1,0.3,167.4055029
18 07 2018 23:30,4.51,174.42,1,0.3,159.2464974
18 07 2018 23:40,4.05,104.29,1,0.3,145.5590349
18 07 2018 23:50,3.96,102.59,1,0.3,137.7236691
19 07 2018 00:00,4.9,270.26,1,0.3,185.1302813
19 07 2018 15:40,4.07,107.75,1,0.3,101.3363309
19 07 2018 15:50,3.84,71.07,1,0.6,166.2977667
19 07 2018 16:00,4.16,110.64,1,0.6,130.7154223
19 07 2018 16:10,4.32,147.45,1,0.3,154.0580357
19 07 2018 16:20,5.03,249.64,1,0.6,154.9623037
19 07 2018 16:30,5.12,275.57,1,0.6,153.9529596
19 07 2018 17:10,5.04,269.6,1,0.3,192.9370629
19 07 2018 17:50,4.67,198.87,1,0.6,104.8658147
19 07 2018 18:00,4.73,222.8,1,0.3,27.31632653
19 07 2018 18:10,4.11,116.07,1,0.3,162.4521095
19 07 2018 18:20,3.9,66.22,1,1,184.8957401
19 07 2018 20:30,4.41,148.82,1,0.6,155.0374307
19 07 2018 20:40,4.21,113.51,1,0.6,150.1605263
19 07 2018 20:50,4.1,97.08,1,0.6,168.0748988
19 07 2018 21:00,4.05,90.98,1,0.6,142.2164179
19 07 2018 21:10,3.95,72.29,1,1,168.3571429
19 07 2018 21:20,4.32,137.19,1,0.6,174.5163785
19 07 2018 21:30,4.78,210.78,1,0.6,166.5809717
19 07 2018 21:40,5.28,326.9,1,0.3,198.11524
19 07 2018 23:20,5.51,383.28,1,0.3,172.9385382
20 07 2018 04:00,5.05,280.11,1,0.3,181.9258003
20 07 2018 14:10,4.18,133.03,1,0.3,161.2748538
20 07 2018 14:20,4.64,208.47,1,0.3,168.3018001
20 07 2018 15:30,4.25,145.53,1,0.3,160.4207342
20 07 2018 16:40,4.77,200.75,1,0.6,125.4716599
20 07 2018 17:20,4.96,232.27,1,0.6,179.1632875
20 07 2018 17:30,4.89,228.59,1,0.6,178.0322581
20 07 2018 18:10,5.69,394.47,1,0.6,178.7409116
20 07 2018 18:20,4.92,241.27,1,0.6,196.8731251
20 07 2018 18:30,4.19,119.48,1,0.6,183.469311
20 07 2018 18:40,4.17,110.47,1,0.6,170.8221391
20 07 2018 18:50,3.97,74.44,1,1,194.7635135
20 07 2018 19:00,3.79,54.07,1,1,149.0064576
20 07 2018 19:50,4.47,152.34,1,0.6,182.3170606
20 07 2018 23:50,4.98,264.23,1,0.3,151.7640422
21 07 2018 00:00,4.06,106.82,1,0.3,160.9235099
21 07 2018 02:20,4.07,90.48,1,0.6,106.0116279
21 07 2018 13:40,5.26,313.89,1,0.3,188.6233979
21 07 2018 13:50,4.85,239.75,1,0.3,184.1988699
21 07 2018 14:00,5.01,280.41,1,0.3,176.7096019
21 07 2018 15:30,5.54,396.51,1,0.3,193.8745174
21 07 2018 16:10,5.31,310.45,1,0.6,153.7140899
21 07 2018 16:20,5.67,374.77,1,0.6,156.1147569
21 07 2018 16:30,5.75,379.43,1,0.6,163.4684466
21 07 2018 18:10,4.86,214,1,0.6,166.0704748
21 07 2018 18:20,4.61,193.27,1,0.3,139.0104682
21 07 2018 18:30,4.54,167.84,1,0.6,127.9964664
21 07 2018 19:10,4.33,129.96,1,0.6,17.0373444
21 07 2018 19:20,4.69,172.62,1,0.6,126.3088685
21 07 2018 19:30,4.55,172.21,1,0.6,125.0506073
21 07 2018 19:40,4.77,199.85,1,0.6,111.7822581
21 07 2018 19:50,5.36,284.15,1,0.6,139.1689151
21 07 2018 20:00,5.28,273.5,1,0.6,143.4274325
21 07 2018 20:10,4.99,239.59,1,0.6,119.494723
21 07 2018 20:20,5.6,307.55,1,1,111.3238453
21 07 2018 20:30,4.8,194.74,1,0.6,133.7770464
21 07 2018 20:40,4.96,206.64,1,0.6,145.7723214
21 07 2018 21:20,4.63,161.46,1,0.6,141.9320388
21 07 2018 21:30,4.16,113.62,1,0.6,102.1977232
21 07 2018 21:40,4.22,116.76,1,0.6,104.4325013
21 07 2018 21:50,4.02,84.23,1,0.6,171.028481
21 07 2018 22:00,3.89,54.01,1,1,187.8293124
21 07 2018 22:10,4.23,114.91,1,0.6,175.9762174
21 07 2018 22:20,4.2,109.96,1,0.6,179.6754468
21 07 2018 22:30,4.51,139.2,1,1,91.3004561
21 07 2018 22:40,4.2,94.97,1,1,118.5
21 07 2018 22:50,4.3,119.19,1,0.6,135.3888149
22 07 2018 11:10,5.33,320.1,1,0.6,183.7262335
23 07 2018 05:30,4.01,80.03,1,0.6,186.6642911
23 07 2018 05:40,3.78,55.27,1,1,153.7722186
24 07 2018 02:50,4.44,132.05,1,0.6,124.277926
24 07 2018 03:00,5.62,361.38,1,0.6,174.6985472
24 07 2018 03:10,4.31,147.65,1,0.3,175.5191975
24 07 2018 03:20,4.03,87.16,1,0.6,169.5584371
24 07 2018 17:20,3.72,54.96,1,0.6,104.1177606
24 07 2018 17:30,4.38,140.96,1,0.6,134.4344767
24 07 2018 17:40,3.98,76.31,1,1,132.9478287
24 07 2018 17:50,4.36,132.97,1,0.6,156.0059055
24 07 2018 18:00,4.39,143.18,1,0.6,157.1595405
24 07 2018 18:10,3.79,57,1,0.6,138.9868766
25 07 2018 02:20,5.36,315,1,0.6,169.9121439
25 07 2018 02:30,4.8,223.65,1,0.3,175.0830057
25 07 2018 02:40,4.44,154.29,1,0.6,173.6808313
25 07 2018 02:50,4.83,216.04,1,0.6,172.7664544
25 07 2018 05:20,4.3,132.67,1,0.6,130.1913963
25 07 2018 05:30,4.54,164.86,1,0.6,120.8637078
25 07 2018 05:40,3.74,65.47,1,0.3,123.4865506
25 07 2018 05:50,4.14,112.77,1,0.6,124.2375
25 07 2018 06:00,5.01,273.14,1,0.3,166.8838643
25 07 2018 06:10,4.69,184.4,1,0.6,178.4431055
25 07 2018 06:20,3.7,60.43,1,0.3,153.5686415
25 07 2018 21:30,4.49,163.27,1,0.6,170.7245658
25 07 2018 21:40,4.4,152.55,1,0.6,194.6357616
25 07 2018 21:50,4.22,123.25,1,0.6,150.3015873
25 07 2018 22:00,4.1,101.04,1,0.6,170.995614
26 07 2018 13:50,4.67,215.33,1,0.3,103.2435897
26 07 2018 14:00,4.48,179.06,1,0.3,147.7851296
26 07 2018 15:00,3.87,86.83,1,0.3,70.80927835
26 07 2018 17:00,4.89,210.48,1,0.6,167.5315528
26 07 2018 17:10,3.76,67.83,1,0.3,156.1206256
26 07 2018 21:30,5.19,290.13,1,0.6,162.9529042
26 07 2018 21:40,4.93,238.99,1,0.6,187.5760941
26 07 2018 21:50,5.64,362.81,1,0.6,172.9715836
26 07 2018 22:00,5.15,272.07,1,0.6,176.1953066
26 07 2018 22:10,4.33,129.19,1,0.6,177.9146314
26 07 2018 22:20,4.41,135.64,1,0.6,178.2744618
26 07 2018 22:30,4.88,222.2,1,0.6,174.319932
26 07 2018 22:40,5.46,328.75,1,0.6,183.906314
26 07 2018 23:50,4.08,79.51,1,1,105.0331529
27 07 2018 00:00,3.84,68.29,1,0.6,45.63110307
27 07 2018 00:10,4.17,125.93,1,0.3,148.2920962
27 07 2018 00:20,4.2,125.02,1,0.3,164.6478697
27 07 2018 00:30,3.89,89.38,1,0.3,121.1807298
27 07 2018 19:20,4.64,201.95,1,0.3,149.65625
27 07 2018 19:30,4.6,191.92,1,0.3,177.4520548
28 07 2018 18:10,4.66,189.16,1,0.6,155.40491
28 07 2018 18:50,4.08,99.45,1,0.6,121.7852761
28 07 2018 19:00,3.78,50.67,1,1,172.8809524
29 07 2018 05:20,4.23,119.54,1,0.6,121.476386
29 07 2018 05:30,3.82,71.74,1,0.6,118.4223331
29 07 2018 05:40,3.76,52.37,1,1,133.291136
29 07 2018 11:40,4.09,97.17,1,0.6,187.4854604
29 07 2018 11:50,3.76,67.98,1,0.3,121.5320563
29 07 2018 12:00,4.11,114.81,1,0.3,113.7877481
29 07 2018 14:10,5.61,380.26,1,0.6,176.1153163
29 07 2018 16:50,4.64,193.82,1,0.6,182.7177914
29 07 2018 17:00,4.21,120.5,1,0.6,177.6670945
29 07 2018 17:40,5.3,327.26,1,0.3,176.3042813
29 07 2018 17:50,4.5,182.11,1,0.3,179.3914112
29 07 2018 18:00,4.65,205.35,1,0.3,183.2695853
29 07 2018 19:10,4.72,227.21,1,0.3,161.7413033
29 07 2018 19:20,4.33,144.22,1,0.3,186.8925443
29 07 2018 19:30,3.9,87.27,1,0.3,170.0073311
29 07 2018 19:40,4.16,118.39,1,0.3,131.3816631
29 07 2018 19:50,4.43,131.58,1,0.6,83.38111058
29 07 2018 20:00,4.7,188.84,1,0.6,130.462963
29 07 2018 20:40,4.49,141.36,1,0.6,115.5664667
29 07 2018 20:50,3.9,77.2,1,0.6,112.8167551
30 07 2018 01:40,4.06,91.72,1,0.6,139.3269485
30 07 2018 02:20,4.16,98.63,1,0.6,132.9671815
30 07 2018 02:30,4.45,134.03,1,0.6,121.1391492
30 07 2018 02:40,4.63,148.6,1,1,107.8082395
30 07 2018 02:50,4.3,108.5,1,1,120.1776557
30 07 2018 03:00,3.98,62.89,1,1,131.807668
30 07 2018 03:10,4.12,88.62,1,1,141.0349741
30 07 2018 03:20,4.42,144.21,1,0.6,184.8944591
30 07 2018 03:30,4.43,145.6,1,0.6,184.5042965
30 07 2018 04:10,4.79,201.34,1,0.6,129.4153226
30 07 2018 04:20,5.25,283.13,1,0.6,158.0764249
30 07 2018 04:30,4.62,163.3,1,0.6,187.6107625
30 07 2018 04:40,4.91,222.52,1,0.6,189.8660744
30 07 2018 07:30,4.97,254.94,1,0.3,116.1818182
30 07 2018 08:10,4.37,161.69,1,0.3,186.4373178
30 07 2018 21:50,4.31,136.14,1,0.6,174.7402669
31 07 2018 11:50,5.97,479.7,1,0.3,105.2755906
31 07 2018 21:20,5.38,276.48,1,0.6,149.4473369
31 07 2018 21:30,5.56,369.56,1,0.6,181.9202555
01 08 2018 00:40,7.61,1089.7,1,0.3,113.0268577
01 08 2018 12:40,5,285,1,0.3,178.8285714
01 08 2018 13:20,5.27,319.99,1,0.3,153.5378323
06 08 2018 01:30,10.43,2347.66,1,0.3,115.7322713
06 08 2018 02:10,10.68,2347.93,1,0.6,90.16732129
06 08 2018 03:20,10.55,2474.4,1,0.3,26.41403509
06 08 2018 21:10,9.89,2238.67,1,0.3,37.10122699
13 08 2018 18:20,11.25,2912.29,1,0.3,103.1571272
