timestamp,wind_speed,grid_activepower,anomaly_status,anomaly_severity,lr_coef
23 07 2018 11:20,2.19,0.0,0,0.0,
23 07 2018 11:30,2.36,0.0,0,0.0,
23 07 2018 11:40,2.96,0.0,0,0.0,
23 07 2018 11:50,2.76,0.0,0,0.0,
23 07 2018 12:00,2.51,0.0,0,0.0,
23 07 2018 12:10,1.93,0.0,0,0.0,
23 07 2018 12:20,0.7,0.0,0,0.0,
23 07 2018 12:30,0.65,0.0,0,0.0,
23 07 2018 12:40,1.0,0.0,0,0.0,
23 07 2018 12:50,1.8,0.0,0,0.0,
23 07 2018 13:00,1.69,0.0,0,0.0,
23 07 2018 13:10,1.73,0.0,0,0.0,
23 07 2018 13:20,2.4,0.0,0,0.0,
23 07 2018 13:30,2.85,0.0,0,0.0,
23 07 2018 13:40,2.49,0.0,0,0.0,
23 07 2018 13:50,2.08,0.0,0,0.0,
23 07 2018 14:00,2.7,0.0,0,0.0,
23 07 2018 14:10,2.74,0.0,0,0.0,
23 07 2018 14:20,0.87,0.0,0,0.0,
23 07 2018 14:30,0.98,0.0,0,0.0,
23 07 2018 14:40,1.69,0.0,0,0.0,
23 07 2018 14:50,1.53,0.0,0,0.0,
23 07 2018 15:00,1.15,0.0,0,0.0,
23 07 2018 15:10,0.76,0.0,0,0.0,
23 07 2018 15:20,2.07,0.0,0,0.0,
23 07 2018 15:30,2.71,0.0,0,0.0,
23 07 2018 15:40,2.63,0.0,0,0.0,
23 07 2018 15:50,2.96,0.0,0,0.0,
23 07 2018 16:00,2.86,0.0,0,0.0,
23 07 2018 16:10,2.85,0.0,0,0.0,
23 07 2018 16:20,3.06,0.0,0,0.0,
23 07 2018 16:30,3.58,0.0,0,0.0,
23 07 2018 16:40,2.78,0.0,0,0.0,
23 07 2018 16:50,2.95,0.0,0,0.0,
23 07 2018 17:00,4.14,44.16,0,0.0,
23 07 2018 17:10,3.38,17.71,0,0.0,
23 07 2018 17:20,2.98,0.0,0,0.0,
23 07 2018 17:30,3.26,0.0,0,0.0,
23 07 2018 17:40,1.95,0.0,0,0.0,
23 07 2018 17:50,2.17,0.0,0,0.0,
23 07 2018 18:00,2.82,0.0,0,0.0,
23 07 2018 18:10,2.92,0.0,0,0.0,
23 07 2018 18:20,3.25,0.0,0,0.0,
23 07 2018 18:30,2.98,0.0,0,0.0,
23 07 2018 18:40,2.71,0.0,0,0.0,
23 07 2018 18:50,2.8,0.0,0,0.0,
23 07 2018 19:00,3.06,0.0,0,0.0,
23 07 2018 19:10,2.62,0.0,0,0.0,
23 07 2018 19:20,3.54,0.0,0,0.0,
23 07 2018 19:30,3.18,13.75,0,0.0,
23 07 2018 19:40,2.53,0.0,0,0.0,
23 07 2018 19:50,2.31,0.0,0,0.0,
23 07 2018 20:00,2.33,0.0,0,0.0,
23 07 2018 20:10,2.68,0.0,0,0.0,
23 07 2018 20:20,3.19,0.0,0,0.0,
23 07 2018 20:30,3.87,20.64,0,0.0,
23 07 2018 20:40,3.96,69.81,0,0.0,
23 07 2018 20:50,3.63,22.5,0,0.0,
23 07 2018 21:00,3.15,12.9,0,0.0,
23 07 2018 21:10,2.06,0.0,0,0.0,
23 07 2018 21:20,2.25,0.0,0,0.0,
23 07 2018 21:30,0.98,0.0,0,0.0,
23 07 2018 21:40,2.61,0.0,0,0.0,
23 07 2018 21:50,1.82,0.0,0,0.0,
23 07 2018 22:00,2.04,0.0,0,0.0,
23 07 2018 22:10,1.89,0.0,0,0.0,
23 07 2018 22:20,0.59,0.0,0,0.0,
23 07 2018 22:30,6.64,56.96,0,0.0,
23 07 2018 22:40,6.39,708.34,0,0.0,
23 07 2018 22:50,5.64,535.48,0,0.0,
23 07 2018 23:00,4.92,267.54,0,0.0,
23 07 2018 23:10,3.7,40.24,0,0.0,
23 07 2018 23:20,3.07,15.73,0,0.0,
23 07 2018 23:30,2.37,0.0,0,0.0,
23 07 2018 23:40,2.53,0.0,0,0.0,
23 07 2018 23:50,2.37,0.0,0,0.0,
24 07 2018 00:00,2.27,0.0,0,0.0,
24 07 2018 00:10,3.55,0.0,0,0.0,
24 07 2018 00:20,2.1,0.0,0,0.0,
24 07 2018 00:30,1.65,0.0,0,0.0,
24 07 2018 00:40,2.24,0.0,0,0.0,
24 07 2018 00:50,3.45,0.0,0,0.0,
24 07 2018 01:00,3.9,86.17,0,0.0,
24 07 2018 01:10,4.25,121.58,0,0.0,
24 07 2018 01:20,5.44,396.11,0,0.0,
24 07 2018 01:30,8.58,1639.23,0,0.0,
24 07 2018 01:40,6.38,733.13,0,0.0,
24 07 2018 01:50,5.54,401.78,0,0.0,
24 07 2018 02:00,5.62,413.16,0,0.0,
24 07 2018 02:10,5.65,469.52,0,0.0,
24 07 2018 02:20,5.01,322.4,0,0.0,
24 07 2018 02:30,4.11,100.34,0,0.0,
24 07 2018 02:40,3.85,57.96,0,0.0,
24 07 2018 02:50,4.44,132.05,1,0.6,124.2779260388919
24 07 2018 03:00,5.62,361.38,1,0.6,174.69854721549459
24 07 2018 03:10,4.31,147.65,1,0.3,175.51919754271694
24 07 2018 03:20,4.03,87.16,1,0.6,169.55843705177676
24 07 2018 03:30,3.37,65.13,0,0.0,
24 07 2018 03:40,5.9,492.18,0,0.0,
24 07 2018 03:50,5.41,388.14,0,0.0,
24 07 2018 04:00,5.5,386.04,0,0.0,
24 07 2018 04:10,5.4,316.79,0,0.0,
24 07 2018 04:20,3.66,43.08,0,0.0,
24 07 2018 04:30,2.95,0.0,0,0.0,
24 07 2018 04:40,2.85,0.0,0,0.0,
24 07 2018 04:50,3.64,0.0,0,0.0,
24 07 2018 05:00,4.24,143.6,0,0.0,
24 07 2018 05:10,6.19,574.99,0,0.0,
24 07 2018 05:20,4.11,126.34,0,0.0,
24 07 2018 05:30,4.32,210.39,0,0.0,
24 07 2018 05:40,4.91,318.36,0,0.0,
24 07 2018 05:50,9.11,2226.11,0,0.0,
24 07 2018 06:00,11.82,3035.78,0,0.0,
24 07 2018 06:10,9.61,2258.48,0,0.0,
24 07 2018 06:20,7.47,1134.5,0,0.0,
24 07 2018 06:30,7.39,1129.0,0,0.0,
24 07 2018 06:40,7.22,1053.15,0,0.0,
24 07 2018 06:50,9.73,2355.93,0,0.0,
24 07 2018 07:00,10.49,2737.23,0,0.0,
24 07 2018 07:10,11.82,3105.47,0,0.0,
24 07 2018 07:20,12.6,3443.57,0,0.0,
24 07 2018 07:30,12.41,3453.53,0,0.0,
24 07 2018 07:40,11.89,3207.52,0,0.0,
24 07 2018 07:50,10.46,2397.33,0,0.0,
24 07 2018 08:00,9.17,1972.96,0,0.0,
24 07 2018 08:10,8.48,1691.94,0,0.0,
24 07 2018 08:20,9.46,2265.95,0,0.0,
24 07 2018 08:30,9.07,2025.11,0,0.0,
24 07 2018 08:40,7.9,1335.4,0,0.0,
24 07 2018 08:50,7.46,1162.78,0,0.0,
24 07 2018 09:00,6.64,788.76,0,0.0,
24 07 2018 09:10,5.94,547.44,0,0.0,
24 07 2018 09:20,7.0,837.17,0,0.0,
24 07 2018 09:30,5.77,515.21,0,0.0,
24 07 2018 09:40,5.49,455.37,0,0.0,
24 07 2018 09:50,5.99,567.61,0,0.0,
24 07 2018 10:00,6.11,576.41,0,0.0,
24 07 2018 10:10,5.89,491.19,0,0.0,
24 07 2018 10:20,6.31,642.99,0,0.0,
24 07 2018 10:30,6.9,835.6,0,0.0,
24 07 2018 10:40,7.57,1155.35,0,0.0,
24 07 2018 10:50,6.11,638.64,0,0.0,
24 07 2018 11:00,6.45,737.04,0,0.0,
24 07 2018 11:10,5.68,465.51,0,0.0,
24 07 2018 11:20,4.86,269.24,0,0.0,
24 07 2018 11:30,4.96,266.8,0,0.0,
24 07 2018 11:40,4.55,204.01,0,0.0,
24 07 2018 11:50,5.16,303.37,0,0.0,
24 07 2018 12:00,4.85,262.57,0,0.0,
24 07 2018 12:10,3.93,93.41,0,0.0,
24 07 2018 12:20,3.65,83.47,0,0.0,
24 07 2018 12:30,3.09,30.61,0,0.0,
24 07 2018 12:40,3.78,97.31,0,0.0,
24 07 2018 12:50,3.5,51.17,0,0.0,
24 07 2018 13:00,2.97,19.19,0,0.0,
24 07 2018 13:10,3.07,24.6,0,0.0,
24 07 2018 13:20,2.45,3.47,0,0.0,
24 07 2018 13:30,2.13,0.0,0,0.0,
24 07 2018 13:40,2.3,0.0,0,0.0,
24 07 2018 13:50,2.43,0.0,0,0.0,
24 07 2018 14:00,2.96,0.0,0,0.0,
24 07 2018 14:10,2.05,0.0,0,0.0,
24 07 2018 14:20,2.83,0.0,0,0.0,
24 07 2018 14:30,3.01,0.0,0,0.0,
24 07 2018 14:40,3.16,0.0,0,0.0,
24 07 2018 14:50,2.46,0.0,0,0.0,
24 07 2018 15:00,2.28,0.0,0,0.0,
24 07 2018 15:10,1.85,0.0,0,0.0,
24 07 2018 15:20,1.01,0.0,0,0.0,
24 07 2018 15:30,0.66,0.0,0,0.0,
24 07 2018 15:40,1.37,0.0,0,0.0,
24 07 2018 15:50,1.9,0.0,0,0.0,
24 07 2018 16:00,1.52,0.0,0,0.0,
24 07 2018 16:10,2.21,0.0,0,0.0,
24 07 2018 16:20,2.82,0.0,0,0.0,
24 07 2018 16:30,2.9,0.0,0,0.0,
24 07 2018 16:40,2.47,0.0,0,0.0,
24 07 2018 16:50,4.26,21.68,0,0.0,
24 07 2018 17:00,4.21,105.41,0,0.0,
24 07 2018 17:10,3.93,70.58,0,0.0,
24 07 2018 17:20,3.72,54.96,1,0.6,104.11776061777009
24 07 2018 17:30,4.38,140.96,1,0.6,134.43447669305812
24 07 2018 17:40,3.98,76.31,1,1.0,132.94782870928825
24 07 2018 17:50,4.36,132.97,1,0.6,156.00590551177717
24 07 2018 18:00,4.39,143.18,1,0.6,157.15954052329522
24 07 2018 18:10,3.79,57.0,1,0.6,138.9868766404179
24 07 2018 18:20,2.78,0.61,0,0.0,
24 07 2018 18:30,3.56,0.0,0,0.0,
24 07 2018 18:40,3.65,33.84,0,0.0,
24 07 2018 18:50,3.71,53.2,0,0.0,
24 07 2018 19:00,3.4,8.38,0,0.0,
24 07 2018 19:10,2.46,0.0,0,0.0,
24 07 2018 19:20,2.23,0.0,0,0.0,
24 07 2018 19:30,2.7,0.0,0,0.0,
24 07 2018 19:40,2.96,0.0,0,0.0,
24 07 2018 19:50,3.51,0.0,0,0.0,
24 07 2018 20:00,3.95,43.39,0,0.0,
24 07 2018 20:10,3.31,26.39,0,0.0,
24 07 2018 20:20,2.69,0.0,0,0.0,
24 07 2018 20:30,2.69,0.0,0,0.0,
24 07 2018 20:40,3.55,0.0,0,0.0,
24 07 2018 20:50,2.93,0.0,0,0.0,
24 07 2018 21:00,3.03,0.0,0,0.0,
24 07 2018 21:10,3.07,0.0,0,0.0,
24 07 2018 21:20,3.28,0.0,0,0.0,
24 07 2018 21:30,3.53,0.0,0,0.0,
24 07 2018 21:40,2.68,0.0,0,0.0,
24 07 2018 21:50,2.53,0.0,0,0.0,
24 07 2018 22:00,2.01,0.0,0,0.0,
24 07 2018 22:10,1.87,0.0,0,0.0,
24 07 2018 22:20,1.42,0.0,0,0.0,
24 07 2018 22:30,0.93,0.0,0,0.0,
24 07 2018 22:40,0.83,0.0,0,0.0,
24 07 2018 22:50,0.93,0.0,0,0.0,
24 07 2018 23:00,0.62,0.0,0,0.0,
24 07 2018 23:10,0.6,0.0,0,0.0,
24 07 2018 23:20,0.61,0.0,0,0.0,
24 07 2018 23:30,1.08,0.0,0,0.0,
24 07 2018 23:40,1.55,0.0,0,0.0,
24 07 2018 23:50,2.14,0.0,0,0.0,
25 07 2018 00:00,2.82,0.0,0,0.0,
25 07 2018 00:10,2.49,0.0,0,0.0,
25 07 2018 00:20,1.48,0.0,0,0.0,
25 07 2018 00:30,1.28,0.0,0,0.0,
25 07 2018 00:40,2.45,0.0,0,0.0,
25 07 2018 00:50,2.43,0.0,0,0.0,
25 07 2018 01:00,2.9,0.0,0,0.0,
25 07 2018 01:10,2.9,0.0,0,0.0,
25 07 2018 01:20,3.1,0.0,0,0.0,
25 07 2018 01:30,3.65,0.0,0,0.0,
25 07 2018 01:40,2.54,0.0,0,0.0,
25 07 2018 01:50,3.59,7.94,0,0.0,
25 07 2018 02:00,3.84,59.14,0,0.0,
25 07 2018 02:10,4.21,113.77,0,0.0,
25 07 2018 02:20,5.36,315.0,1,0.6,169.91214388031065
25 07 2018 02:30,4.8,223.65,1,0.3,175.08300574539274
25 07 2018 02:40,4.44,154.29,1,0.6,173.68083126550502
25 07 2018 02:50,4.83,216.04,1,0.6,172.76645435240263
25 07 2018 03:00,5.31,342.95,0,0.0,218.65323854658965
25 07 2018 03:10,5.38,359.87,0,0.0,
25 07 2018 03:20,5.12,294.34,0,0.0,
25 07 2018 03:30,4.84,265.05,0,0.0,
25 07 2018 03:40,4.88,246.27,0,0.0,
25 07 2018 03:50,3.03,17.53,0,0.0,
25 07 2018 04:00,3.87,92.99,0,0.0,
25 07 2018 04:10,5.91,779.17,0,0.0,
25 07 2018 04:20,3.24,117.41,0,0.0,
25 07 2018 04:30,3.59,46.12,0,0.0,
25 07 2018 04:40,3.65,58.22,0,0.0,
25 07 2018 04:50,3.43,24.71,0,0.0,
25 07 2018 05:00,4.12,103.77,0,0.0,
25 07 2018 05:10,4.71,181.84,0,0.0,
25 07 2018 05:20,4.3,132.67,1,0.6,130.19139628143998
25 07 2018 05:30,4.54,164.86,1,0.6,120.86370777689511
25 07 2018 05:40,3.74,65.47,1,0.3,123.48655063290775
25 07 2018 05:50,4.14,112.77,1,0.6,124.23750000000693
25 07 2018 06:00,5.01,273.14,1,0.3,166.88386433710335
25 07 2018 06:10,4.69,184.4,1,0.6,178.44310552590252
25 07 2018 06:20,3.7,60.43,1,0.3,153.56864146358652
25 07 2018 06:30,3.36,21.49,0,0.0,
25 07 2018 06:40,3.69,51.35,0,0.0,
25 07 2018 06:50,3.04,26.44,0,0.0,
25 07 2018 07:00,3.99,97.05,0,0.0,
25 07 2018 07:10,4.02,81.77,0,0.0,
25 07 2018 07:20,3.78,46.01,0,0.0,
25 07 2018 07:30,3.7,44.92,0,0.0,
25 07 2018 07:40,3.38,7.91,0,0.0,
25 07 2018 07:50,3.6,0.0,0,0.0,
25 07 2018 08:00,4.52,175.09,0,0.0,
25 07 2018 08:10,4.61,194.66,0,0.0,
25 07 2018 08:20,4.03,153.72,0,0.0,
25 07 2018 08:30,4.83,225.45,0,0.0,
25 07 2018 08:40,4.76,230.58,0,0.0,
25 07 2018 08:50,4.18,141.81,0,0.0,
25 07 2018 09:00,4.19,132.4,0,0.0,
25 07 2018 09:10,4.65,188.24,0,0.0,
25 07 2018 09:20,3.78,92.69,0,0.0,
25 07 2018 09:30,3.75,75.64,0,0.0,
25 07 2018 09:40,3.87,93.17,0,0.0,
25 07 2018 09:50,2.78,14.93,0,0.0,
25 07 2018 10:00,3.04,17.67,0,0.0,
25 07 2018 10:10,2.43,0.0,0,0.0,
25 07 2018 10:20,2.18,0.0,0,0.0,
25 07 2018 10:30,2.19,0.0,0,0.0,
25 07 2018 10:40,3.1,0.0,0,0.0,
25 07 2018 10:50,2.17,0.0,0,0.0,
25 07 2018 11:00,1.67,0.0,0,0.0,
25 07 2018 11:10,1.87,0.0,0,0.0,
25 07 2018 11:20,1.16,0.0,0,0.0,
25 07 2018 11:30,1.75,0.0,0,0.0,
25 07 2018 11:40,2.45,0.0,0,0.0,
25 07 2018 11:50,2.02,0.0,0,0.0,
25 07 2018 12:00,1.65,0.0,0,0.0,
25 07 2018 12:10,1.71,0.0,0,0.0,
25 07 2018 12:20,1.7,0.0,0,0.0,
25 07 2018 12:30,2.32,0.0,0,0.0,
25 07 2018 12:40,1.41,0.0,0,0.0,
25 07 2018 12:50,1.75,0.0,0,0.0,
25 07 2018 13:00,1.61,0.0,0,0.0,
25 07 2018 13:10,2.2,0.0,0,0.0,
25 07 2018 13:20,1.91,0.0,0,0.0,
25 07 2018 13:30,1.39,0.0,0,0.0,
25 07 2018 13:40,2.73,0.0,0,0.0,
25 07 2018 13:50,1.88,0.0,0,0.0,
25 07 2018 14:00,1.8,0.0,0,0.0,
25 07 2018 14:10,1.25,0.0,0,0.0,
25 07 2018 14:20,1.17,0.0,0,0.0,
25 07 2018 14:30,1.04,0.0,0,0.0,
25 07 2018 14:40,0.85,0.0,0,0.0,
25 07 2018 14:50,0.77,0.0,0,0.0,
25 07 2018 15:00,1.09,0.0,0,0.0,
25 07 2018 15:10,1.49,0.0,0,0.0,
25 07 2018 15:20,1.41,0.0,0,0.0,
25 07 2018 15:30,1.96,0.0,0,0.0,
25 07 2018 15:40,1.66,0.0,0,0.0,
25 07 2018 15:50,1.37,0.0,0,0.0,
25 07 2018 16:00,1.37,0.0,0,0.0,
25 07 2018 16:10,0.42,0.0,0,0.0,
25 07 2018 16:20,0.72,0.0,0,0.0,
25 07 2018 16:30,1.43,0.0,0,0.0,
25 07 2018 16:40,1.82,0.0,0,0.0,
25 07 2018 16:50,1.62,0.0,0,0.0,
25 07 2018 17:00,1.82,0.0,0,0.0,
25 07 2018 17:10,2.32,0.0,0,0.0,
25 07 2018 17:20,1.46,0.0,0,0.0,
25 07 2018 17:30,1.41,0.0,0,0.0,
25 07 2018 17:40,1.8,0.0,0,0.0,
25 07 2018 17:50,1.78,0.0,0,0.0,
25 07 2018 18:00,1.65,0.0,0,0.0,
25 07 2018 18:10,2.17,0.0,0,0.0,
25 07 2018 18:20,2.04,0.0,0,0.0,
25 07 2018 18:30,1.33,0.0,0,0.0,
25 07 2018 18:40,1.87,0.0,0,0.0,
25 07 2018 18:50,1.91,0.0,0,0.0,
25 07 2018 19:00,1.68,0.0,0,0.0,
25 07 2018 19:10,2.17,0.0,0,0.0,
25 07 2018 19:20,2.0,0.0,0,0.0,
25 07 2018 19:30,2.25,0.0,0,0.0,
25 07 2018 19:40,2.61,0.0,0,0.0,
25 07 2018 19:50,2.62,0.0,0,0.0,
25 07 2018 20:00,3.13,0.0,0,0.0,
25 07 2018 20:10,2.96,0.0,0,0.0,
25 07 2018 20:20,3.55,0.0,0,0.0,
25 07 2018 20:30,3.37,11.35,0,0.0,
25 07 2018 20:40,3.97,69.9,0,0.0,
25 07 2018 20:50,3.56,36.0,0,0.0,
25 07 2018 21:00,3.78,45.53,0,0.0,
25 07 2018 21:10,4.26,124.75,0,0.0,
25 07 2018 21:20,4.35,134.59,0,0.0,
25 07 2018 21:30,4.49,163.27,1,0.6,170.7245657568512
25 07 2018 21:40,4.4,152.55,1,0.6,194.63576158945003
25 07 2018 21:50,4.22,123.25,1,0.6,150.3015873015841
25 07 2018 22:00,4.1,101.04,1,0.6,170.995614035139
25 07 2018 22:10,4.06,73.51,0,0.0,281.8461538461721
25 07 2018 22:20,4.02,68.92,0,0.0,
25 07 2018 22:30,4.01,75.33,0,0.0,
25 07 2018 22:40,2.88,8.03,0,0.0,
25 07 2018 22:50,3.05,0.0,0,0.0,
25 07 2018 23:00,3.32,0.0,0,0.0,
25 07 2018 23:10,3.58,4.88,0,0.0,
25 07 2018 23:20,4.42,150.74,0,0.0,
25 07 2018 23:30,4.22,103.9,0,0.0,
25 07 2018 23:40,4.22,108.72,0,0.0,222.15000000006526
25 07 2018 23:50,3.82,65.19,0,0.0,
26 07 2018 00:00,3.71,44.66,0,0.0,
26 07 2018 00:10,3.26,10.35,0,0.0,
26 07 2018 00:20,2.71,-0.02,0,0.0,
26 07 2018 00:30,3.28,0.0,0,0.0,
26 07 2018 00:40,3.46,0.0,0,0.0,
26 07 2018 00:50,2.57,0.0,0,0.0,
26 07 2018 01:00,2.7,0.0,0,0.0,
26 07 2018 01:10,3.03,0.0,0,0.0,
26 07 2018 01:20,2.75,0.0,0,0.0,
26 07 2018 01:30,2.34,0.0,0,0.0,
26 07 2018 01:40,2.21,0.0,0,0.0,
26 07 2018 01:50,1.88,0.0,0,0.0,
26 07 2018 02:00,2.13,0.0,0,0.0,
26 07 2018 02:10,2.2,0.0,0,0.0,
26 07 2018 02:20,1.69,0.0,0,0.0,
26 07 2018 02:30,2.3,0.0,0,0.0,
26 07 2018 02:40,1.92,0.0,0,0.0,
26 07 2018 02:50,2.08,0.0,0,0.0,
26 07 2018 03:00,1.85,0.0,0,0.0,
26 07 2018 03:10,1.98,0.0,0,0.0,
26 07 2018 03:20,1.93,0.0,0,0.0,
26 07 2018 03:30,2.16,0.0,0,0.0,
26 07 2018 03:40,2.11,0.0,0,0.0,
26 07 2018 03:50,1.87,0.0,0,0.0,
26 07 2018 04:00,2.0,0.0,0,0.0,
26 07 2018 04:10,2.49,0.0,0,0.0,
26 07 2018 04:20,2.42,0.0,0,0.0,
26 07 2018 04:30,1.88,0.0,0,0.0,
26 07 2018 04:40,1.25,0.0,0,0.0,
26 07 2018 04:50,2.86,0.0,0,0.0,
26 07 2018 05:00,1.98,0.0,0,0.0,
26 07 2018 05:10,2.52,0.0,0,0.0,
26 07 2018 05:20,2.43,0.0,0,0.0,
26 07 2018 05:30,2.77,0.0,0,0.0,
26 07 2018 05:40,1.57,0.0,0,0.0,
26 07 2018 05:50,1.49,0.0,0,0.0,
26 07 2018 06:00,1.33,0.0,0,0.0,
26 07 2018 06:10,1.26,0.0,0,0.0,
26 07 2018 06:20,1.0,0.0,0,0.0,
26 07 2018 06:30,1.12,0.0,0,0.0,
26 07 2018 06:40,1.61,0.0,0,0.0,
26 07 2018 06:50,1.41,0.0,0,0.0,
26 07 2018 07:00,1.46,0.0,0,0.0,
26 07 2018 07:10,1.08,0.0,0,0.0,
26 07 2018 07:20,1.41,0.0,0,0.0,
26 07 2018 07:30,1.48,0.0,0,0.0,
26 07 2018 07:40,1.96,0.0,0,0.0,
26 07 2018 07:50,1.88,0.0,0,0.0,
26 07 2018 08:00,1.84,0.0,0,0.0,
26 07 2018 08:10,2.25,0.0,0,0.0,
26 07 2018 08:20,2.32,0.0,0,0.0,
26 07 2018 08:30,1.21,0.0,0,0.0,
26 07 2018 08:40,1.74,0.0,0,0.0,
26 07 2018 08:50,1.82,0.0,0,0.0,
26 07 2018 09:00,3.21,0.0,0,0.0,
26 07 2018 09:10,3.43,0.0,0,0.0,
26 07 2018 09:20,3.32,14.57,0,0.0,
26 07 2018 09:30,1.96,0.47,0,0.0,
26 07 2018 09:40,2.18,0.0,0,0.0,
26 07 2018 09:50,2.93,0.0,0,0.0,
26 07 2018 10:00,2.91,0.0,0,0.0,
26 07 2018 10:10,1.93,0.0,0,0.0,
26 07 2018 10:20,1.99,0.0,0,0.0,
26 07 2018 10:30,1.97,0.0,0,0.0,
26 07 2018 10:40,2.64,0.0,0,0.0,
26 07 2018 10:50,3.0,0.0,0,0.0,
26 07 2018 11:00,2.47,0.0,0,0.0,
26 07 2018 11:10,2.37,0.0,0,0.0,
26 07 2018 11:20,2.08,0.0,0,0.0,
26 07 2018 11:30,1.39,0.0,0,0.0,
26 07 2018 11:40,1.93,0.0,0,0.0,
26 07 2018 11:50,2.2,0.0,0,0.0,
26 07 2018 12:00,2.58,0.0,0,0.0,
26 07 2018 12:10,2.29,0.0,0,0.0,
26 07 2018 12:20,2.35,0.0,0,0.0,
26 07 2018 12:30,2.88,0.0,0,0.0,
26 07 2018 12:40,3.22,0.0,0,0.0,
26 07 2018 12:50,2.81,0.0,0,0.0,
26 07 2018 13:00,2.67,0.0,0,0.0,
26 07 2018 13:10,3.0,0.0,0,0.0,
26 07 2018 13:20,3.49,17.51,0,0.0,
26 07 2018 13:30,4.7,203.8,0,0.0,
26 07 2018 13:40,4.79,223.54,0,0.0,
26 07 2018 13:50,4.67,215.33,1,0.3,103.24358974351726
26 07 2018 14:00,4.48,179.06,1,0.3,147.7851296043753
26 07 2018 14:10,4.59,225.32,0,0.0,
26 07 2018 14:20,4.25,139.59,0,0.0,
26 07 2018 14:30,3.63,66.5,0,0.0,
26 07 2018 14:40,4.09,101.39,0,0.0,
26 07 2018 14:50,4.03,101.01,0,0.0,
26 07 2018 15:00,3.87,86.83,1,0.3,70.80927835053143
26 07 2018 15:10,2.92,17.06,0,0.0,
26 07 2018 15:20,2.45,0.0,0,0.0,
26 07 2018 15:30,2.75,0.0,0,0.0,
26 07 2018 15:40,2.38,0.0,0,0.0,
26 07 2018 15:50,2.73,0.0,0,0.0,
26 07 2018 16:00,1.71,0.0,0,0.0,
26 07 2018 16:10,1.96,0.0,0,0.0,
26 07 2018 16:20,2.63,0.0,0,0.0,
26 07 2018 16:30,3.56,21.36,0,0.0,
26 07 2018 16:40,4.38,159.71,0,0.0,
26 07 2018 16:50,5.61,362.04,0,0.0,
26 07 2018 17:00,4.89,210.48,1,0.6,167.53155276249925
26 07 2018 17:10,3.76,67.83,1,0.3,156.12062555099985
26 07 2018 17:20,2.33,9.37,0,0.0,
26 07 2018 17:30,2.63,0.0,0,0.0,
26 07 2018 17:40,5.66,361.69,0,0.0,
26 07 2018 17:50,5.59,385.97,0,0.0,
26 07 2018 18:00,3.67,69.03,0,0.0,
26 07 2018 18:10,3.83,72.96,0,0.0,
26 07 2018 18:20,3.91,82.06,0,0.0,
26 07 2018 18:30,3.65,65.07,0,0.0,
26 07 2018 18:40,2.86,0.0,0,0.0,
26 07 2018 18:50,3.2,0.0,0,0.0,
26 07 2018 19:00,2.93,0.0,0,0.0,
26 07 2018 19:10,1.67,0.0,0,0.0,
26 07 2018 19:20,1.32,0.0,0,0.0,
26 07 2018 19:30,1.39,0.0,0,0.0,
26 07 2018 19:40,0.72,0.0,0,0.0,
26 07 2018 19:50,2.31,0.0,0,0.0,
26 07 2018 20:00,1.7,0.0,0,0.0,
26 07 2018 20:10,0.78,0.0,0,0.0,
26 07 2018 20:20,1.27,0.0,0,0.0,
26 07 2018 20:30,3.52,0.0,0,0.0,
26 07 2018 20:40,5.17,254.55,0,0.0,
26 07 2018 20:50,5.95,444.6,0,0.0,
26 07 2018 21:00,6.32,583.39,0,0.0,279.40676080859123
26 07 2018 21:10,5.69,371.91,0,0.0,
26 07 2018 21:20,5.38,323.14,0,0.0,
26 07 2018 21:30,5.19,290.13,1,0.6,162.95290423863597
26 07 2018 21:40,4.93,238.99,1,0.6,187.57609405617845
26 07 2018 21:50,5.64,362.81,1,0.6,172.97158357015834
26 07 2018 22:00,5.15,272.07,1,0.6,176.1953065859158
26 07 2018 22:10,4.33,129.19,1,0.6,177.9146313626986
26 07 2018 22:20,4.41,135.64,1,0.6,178.27446183952827
26 07 2018 22:30,4.88,222.2,1,0.6,174.3199320498404
26 07 2018 22:40,5.46,328.75,1,0.6,183.90631401374276
26 07 2018 22:50,6.52,569.65,0,0.0,213.74855407750047
26 07 2018 23:00,6.75,638.79,0,0.0,
26 07 2018 23:10,5.86,428.25,0,0.0,
26 07 2018 23:20,4.56,153.88,0,0.0,220.66094638783918
26 07 2018 23:30,4.15,106.87,0,0.0,
26 07 2018 23:40,3.85,69.32,0,0.0,
26 07 2018 23:50,4.08,79.51,1,1.0,105.03315290933715
27 07 2018 00:00,3.84,68.29,1,0.6,45.63110307414278
27 07 2018 00:10,4.17,125.93,1,0.3,148.2920962199225
27 07 2018 00:20,4.2,125.02,1,0.3,164.64786967419693
27 07 2018 00:30,3.89,89.38,1,0.3,121.18072976057826
27 07 2018 00:40,3.28,34.91,0,0.0,
27 07 2018 00:50,1.97,-0.01,0,0.0,
27 07 2018 01:00,2.63,0.0,0,0.0,
27 07 2018 01:10,2.73,0.0,0,0.0,
27 07 2018 01:20,2.88,0.0,0,0.0,
27 07 2018 01:30,2.84,0.0,0,0.0,
27 07 2018 01:40,2.53,0.0,0,0.0,
27 07 2018 01:50,2.98,0.0,0,0.0,
27 07 2018 02:00,3.38,0.0,0,0.0,
27 07 2018 02:10,2.1,0.0,0,0.0,
